806.48,234.84,7
761.48,236.34,5.5
790.48,244.34,4.5
778.48,241.34,3.5
787.48,234.84,2.5
779.48,236.84,2.5
778.48,229.84,2
772.48,230.84,2
769.98,234.84,2
744.98,242.34,4
722.98,245.84,3
733.98,254.34,3
723.48,254.34,3.5
718.48,257.34,2.5
682.48,259.84,4.5
670.48,294.84,3
653.48,306.84,5
629.48,299.34,3.5
619.48,299.84,3.5
606.48,290.84,6
610.98,272.84,5
664.48,240.84,7
656.48,243.84,5
663.48,226.84,6
660.48,222.34,3.5
637.48,217.34,4.5
628.98,244.84,4
625.48,238.34,3.5
611.98,249.84,3.5
634.48,257.34,2.5
657.98,329.84,6.5
648.48,344.34,6.5
599.48,204.84,3
603.98,206.84,2
599.48,216.34,2
586.98,208.84,2.5
579.48,210.84,2.5
570.48,206.34,2.5
692.98,248.84,5
702.48,243.34,3
691.98,237.84,3
692.98,230.34,1.5
679.48,218.84,1.5
677.98,215.34,2.5
657.48,217.34,2
654.48,215.34,1
673.48,177.84,5
654.48,177.34,7
654.48,193.34,4.5
623.98,191.84,4
684.98,194.84,8
693.48,174.84,9.5
717.48,188.84,6
722.98,178.84,4.5
745.98,188.84,4.5
735.98,219.34,3.5
730.48,218.84,3.5
727.48,225.34,3.5
730.48,230.34,3.5
723.98,211.84,4
801.48,217.84,3
795.98,217.34,3.5
836.98,217.84,5.5
823.48,222.84,4
889.48,247.34,7
859.98,255.34,6
849.48,240.34,5
870.48,237.34,6
864.48,232.34,5
849.98,229.34,3.5
843.98,233.84,5.5
776.48,273.84,3.5
752.48,267.34,3
743.98,270.34,3.5
728.48,276.84,5.5
738.48,261.34,3.5
694.48,278.84,3
728.98,296.34,4.5
748.98,295.84,5
766.48,302.84,6
777.48,303.34,4
768.98,326.34,7
755.98,332.84,4.5
739.98,317.34,4
701.98,312.34,4.5
708.48,330.84,4.5
695.48,330.84,3.5
695.48,339.84,3.5
733.98,371.34,6
677.98,380.84,11.5
675.98,338.34,5
641.48,285.34,2.5
596.98,250.84,2.5
938.48,223.34,8.5
945.48,237.34,6.5
905.98,251.34,5.5
897.48,263.34,5.5
888.98,268.84,4
889.48,288.34,6
917.98,300.84,4.5
944.48,307.84,4
827.98,329.84,3
806.48,338.84,2.5
787.98,333.84,2.5
758.48,357.34,2.5
750.48,361.34,2.5
719.48,345.84,3.5
696.98,363.34,6
904.48,340.34,6
941.48,333.84,4.5
842.98,253.84,3
852.48,249.34,3
921.48,213.34,5
905.48,217.34,4
893.48,219.84,4
904.98,195.84,5
881.48,215.34,3.5
853.48,212.84,3.5
848.98,218.84,3.5
847.98,210.84,2.5
837.48,195.84,4
818.48,203.84,5
763.98,150.84,3.5
955.74,281.84,4.5
960.74,274.84,3.5
987.24,277.34,3.5
974.74,280.34,3
982.74,247.34,5
968.74,234.84,6
962.74,224.34,3.5
956.24,217.84,6.5
1009.24,279.34,9.5
1012.24,251.84,6
1023.24,245.84,6
1037.74,251.84,7
1004.24,240.34,7.5
1066.74,294.84,8
1082.74,274.84,6
1092.74,274.84,5.5
1043.24,277.34,5
1023.74,270.84,4
968.24,256.84,4
1053.24,225.84,5
1060.74,213.84,4
1041.74,209.34,4
1015.24,200.34,4
997.74,169.34,8.5
1109.24,206.84,6
1142.24,228.84,7.5
1190.24,273.34,6
1151.74,265.84,4
1129.24,280.34,6
1120.24,273.34,3
1110.24,275.34,2.5
1162.24,266.84,5.5
1173.74,259.84,4.5
1210.74,231.34,4
1198.74,240.34,4.5
1199.24,222.34,3.5
1202.24,187.84,7.5
1210.74,167.34,8
1226.74,184.34,7.5
1215.74,215.34,9
1240.74,225.84,5.5
1240.24,238.34,6
1229.24,231.34,5
1192.24,288.34,3.5
1238.24,277.34,5.5
1242.24,263.34,5
1273.74,251.84,6.5
1265.24,291.34,6
1259.74,274.84,4
1276.24,303.04,6.5
1194.74,330.54,6.5
1140.24,201.34,6
1097.74,151.84,5
1119.74,142.34,4
1105.24,250.84,5
1080.24,242.84,9.5
1082.74,225.84,4.5
1086.74,215.34,3.5
1101.24,221.34,2.5
1094.24,239.34,2.5
1113.74,235.34,3
1123.24,244.84,2.5
1136.74,268.84,4
1150.24,277.34,3.5
1137.74,283.34,2.5
1170.74,289.34,3
1159.24,289.84,3
1147.74,298.34,2
1078.74,331.84,4.5
1093.24,318.34,3
1074.24,318.34,4
1050.74,313.84,3
1040.74,328.84,3.5
1024.24,331.84,3
1032.74,313.84,2.5
1018.74,299.34,2
1012.24,332.34,2.5
1020.24,363.84,3
1030.24,360.34,2.5
1040.74,352.34,3
1048.24,351.34,3
894.24,331.84,8
885.24,315.34,4
827.74,354.84,5.5
791.74,267.34,4.5
886.74,234.84,3
895.24,234.34,3
867.24,224.84,3
904.24,208.34,4
866.74,174.34,31.5
1154.74,370.84,8.5
1173.24,368.34,7
1029.24,206.34,5
1016.24,178.84,4.5
1021.24,164.34,4.5
1014.74,137.84,5
1265.24,235.84,5
1222.74,320.84,3.5
1252.24,361.84,3.5
1243.74,382.34,3.5
1207.24,372.84,3.5
1175.56,341.84,4
1188.06,356.84,5
1118.24,371.84,4.5
1107.74,364.84,5
1073.74,343.34,4
1031.74,298.84,2.5
1132.24,239.34,3
1089.24,232.84,3
1073.74,232.34,4.5
1071.74,222.84,2
1070.24,216.34,2
1033.74,218.84,2
1027.24,225.34,3
1013.24,217.84,2.5
997.24,224.84,3
1158.24,408.38,11.5
1175.24,417.88,9
1048.24,423.88,7
1044.74,401.88,6
995.74,375.38,11
921.74,443.88,10.5
880.74,540.38,11
973.74,510.38,9.5
1117.24,554.88,8
1157.74,532.38,7
1219.74,556.38,7
1213.74,520.38,6
1252.24,490.88,6
1174.24,445.88,7.5
1146.74,483.88,5.5
1134.24,495.38,6
1077.24,394.38,5
1106.24,408.38,4.5
1131.74,409.88,6
1082.74,458.88,5
1082.24,476.88,3.5
1087.24,484.38,3.5
1097.74,496.88,4
1064.24,453.38,4
1098.24,542.38,3
1135.24,523.88,3.5
1147.24,545.88,3
1133.74,571.88,5.5
1121.24,198.12,3.5
1123.24,187.62,2.5
1106.74,179.12,12
1093.74,190.12,9
1059.24,176.62,30.5
1241.74,335.02,3
1271.74,330.52,3
1253.24,292.52,2.5
1244.24,293.52,4.5
1260.74,259.02,1.5
1276.24,225.02,2
1123.74,233.02,2
1107.74,232.02,1.5
1168.74,243.02,3.5
1182.24,229.02,3.5
1189.24,241.02,3.5
1187.74,234.02,2
1057.74,365.02,4.5
978.24,361.02,4
927.24,360.52,6.5
963.74,444.52,7
975.74,464.02,4.5
926.24,495.52,6
1191.24,595.4,7
1205.74,572.4,6.5
1232.24,607.4,5.5
1096.74,589.9,5.5
1032.74,607.9,5
911.74,591.9,9.5
864.24,581.9,7
850.74,547.9,5.5
819.74,576.4,6
830.74,530.9,4
801.74,547.9,3.5
772.24,573.4,4
1231.74,429.72,6
1207.24,417.22,4
1194.74,412.22,5.5
1275.82,457.22,10.5
1066.4,552.22,3.5
1058.4,550.22,3.5
1065.4,544.22,3
1022.4,526.72,3
961.4,526.72,5
950.4,582.72,6
890.4,461.72,6.5
959.4,464.22,8.5
960.4,484.22,6
978.9,481.22,6
1001.4,477.72,5
851.9,439.22,4.5
810.9,489.22,6
896.74,383.72,6.5
1163.74,227.5,8
1252.24,172,6
1267.74,160,5.5
1091.24,616.86,5
1207.74,592.36,3.5
1017.74,585.86,2.5
1008.24,584.86,2.5
1009.74,592.86,3.5
1000.74,587.86,3
874.24,582.36,3
906.24,568.36,4
935.24,561.86,4.5
832.24,582.86,3.5
828.24,582.36,3.5
737.74,594.86,4
749.24,591.36,3
743.74,593.36,3
758.24,596.86,2.5
752.74,595.86,2.5
765.24,595.86,2.5
759.24,589.36,2.5
749.74,599.36,2
746.74,600.36,2
743.24,602.36,1.5
819.74,586.86,1.5
816.74,590.36,1.5
783.24,582.86,1.5
780.24,580.86,1.5
738.24,584.36,3
719.24,588.36,5
712.24,596.86,6
704.24,584.86,4.5
704.74,569.86,4.5
719.24,564.86,3.5
731.74,586.86,1
816.24,560.86,1.5
812.24,563.36,1.5
1086.24,582.36,2
1045.24,585.86,2
1062.74,603.86,2
1256.24,617.36,4
1264.24,613.86,3
1263.24,590.36,3
1273.74,587.36,3
1257.24,592.86,2.5
1270.74,547.36,2.5
1248.24,554.36,2.5
1243.74,589.36,2
1245.74,598.36,1.5
1253.24,595.86,2
1228.24,566.86,2
1257.74,557.36,2
1259.74,551.86,2
1076.24,583.86,1.5
636.04,585.82,5.5
691.54,562.82,6.5
687.04,553.82,5
669.54,564.82,4.5
640.04,546.82,3.5
599.04,504.32,7
606.54,537.32,4.5
597.04,530.82,5
584.54,529.82,5
858.04,608.68,7
661.04,609.68,5.5
613.54,576.68,4.5
601.54,589.18,5
630.04,607.68,4
425.16,616.68,5
313.66,600.68,4.5
618.16,357.28,4
610.66,347.78,3.5
618.66,337.28,3.5
623.16,319.28,3.5
600.16,309.78,3.5
593.66,309.78,3
560.16,292.78,2.5
158.5,606.6,3
150.5,607.1,3
125.5,611.1,3.5
117,613.6,4
299,608.6,2.5
247.5,601.1,2.5
253.5,599.1,2
197,545.1,3.5
151.5,552.6,3.5
118.5,564.1,2.5
288.5,565.76,3
7.5,320.54,5.5
294,218.54,2
296.5,210.04,2
298,217.04,1.5
320.5,214.54,1.5
303.5,242.54,1.5
435,560.98,1.5
451.5,556.48,1.5
446.5,560.98,1.5
461,551.48,1.5
523,562.18,3
526,549.68,2.5
556,510.68,3.5
219,556.44,2.5
209.5,553.94,2.5
203,555.44,2.5
198,560.94,2
213.5,565.94,1.5
249.5,571.44,2.5
358.5,609.44,2
493,563.44,2
167.5,150.14,8,10.7,0
185,138.14,7,9.2,0
148,134.64,7,10.2,0
202,150.64,10.5,12.2,0
203.5,177.64,11.5,14.2,0
227.5,165.14,13.5,15.7,0
29.5,158.64,5.5,6.2,0
32.5,137.64,6,7.7,0
54.5,124.64,6,7.7,0
19,148.14,4.5,5.2,0
86.5,130.64,9,10.2,0
89,173.14,10,11.7,0
216,141.14,6.5,8.2,0
236,121.14,7,9.7,0
122.5,125.14,5.5,7.7,0
111.5,123.14,5,6.7,0
252.5,116.64,5,6.7,0
336,123.14,7.5,10.2,0
349,171.14,19,22.2,0
392,160.64,11,14.2,0
368,147.14,10.5,13.2,0
481,153.64,10.5,14.2,0
476,126.14,9,11.7,0
339.5,144.64,6,8.7,0
449,127.64,6,8.7,0
434,126.14,4,6.7,0
513.5,166.64,19.5,22.7,0
580,166.14,23.5,26.7,0
636,172.14,24,27.7,0
681.5,162.14,12,14.7,0
723,162.14,14,14.7,0
750,167.14,14.5,16.7,0
956.74,175.14,30.5,27.7,0
623.62,137.14,8,12.2,0
700.62,139.14,8,12.2,0
725.12,123.14,7.5,10.7,0
758.12,141.14,6,8.2,0
741.12,132.14,4.5,6.2,0
805.62,146.64,6.5,8.7,0
603.12,132.64,3.5,5.2,0
556.62,133.64,3,4.7,0
509.62,133.14,3.5,5.2,0
784.62,128.64,3.5,5.2,0
100,137.64,4,5.7,0
19,137.64,4,4.7,0
1170.74,174.4,35,34.7,0
775.74,128.4,9.5,14.2,0
969.74,137.9,5.5,7.7,0
1238.74,157.4,8,11.2,0
1252.74,139.9,8,11.2,-0.524
1093.08,135.18,7.5,9.7,0.087
1057.58,125.18,7.5,9.7,0.087
905.08,131.68,5,7.7,0.087
1216.24,127.6,5.5,7.75,0
1203.74,127.1,5,7.25,0
1192.24,138.6,3.5,4.75,0
990.44,603.98,12,14.25,-0.349
89,363.48,4.5
134.5,338.98,3.5
95.5,342.48,3
96,313.98,3.5
39.5,300.48,4
206,413.98,4
180,443.48,7
120.5,460.48,4.5
100,443.48,4.5
117,487.98,5
240.5,429.48,5
273.5,407.48,5.5
302,361.48,5.5
802.94,381.98,7.5
911.44,417.98,5.5
923.44,460.48,5.5
939.94,447.98,5.5
935.94,424.98,5.5
952.94,423.98,4
942.44,397.48,4.5
972.94,340.48,4
969.94,334.98,3.5
762.94,406.48,6
829.4,369.24,4.5
803.4,351.24,5
790.9,357.74,4.5
782.4,352.74,5
502.5,555.78,2
504,614.78,4.5
523,607.28,4
807.24,430.3,14300.5,117.36,5.5,7.75,0
166.5,128.36,7.5,10.25,0
509,123.36,8.5,11.25,0
221.5,120.86,7,9.75,0
378,132.36,3.5,5.25,0
350.5,138.36,4.5,6.25,0
326.5,131.86,4,5.75,0
214.5,119.36,6,8.25,0
267,126.36,4.5,7.75,0
660.1,124.36,12,13.25,0
642.1,131.86,4,5.75,0
669.1,137.36,3.5,5.25,0
690.6,125.36,5,7.25,0
818.74,121.36,7.5,9.75,0
830.24,124.86,5.5,8.25,0
838.24,119.86,7.5,10.25,0
891.24,128.36,3.5,5.75,0
920.24,128.86,3,4.75,0
992.74,119.36,4,5.25,0
1031.24,125.86,6.5,9.25,0
1080.74,121.86,4.5,6.75,0
1231.74,125.36,4.5,6.75,0
1161.74,134.36,9,11.75,0
869.24,312.62,11.5,9.25,0
229,138.94,2.5,4.25,0
698.04,628,8.5,9.25,0
653.04,623,8,8.75,0
529.04,627.5,7.5,9.25,0
203,624.66,11.5
139,629.66,8.5
670.86,614.16,3
690.36,604.16,3
622.86,553.16,9
819.86,622.66,7.5
836.36,627.16,7.5
839.86,616.16,5
902.36,613.66,5
875.36,611.66,3
598.6,609.16,3.5
648.6,582.16,2.5
627.1,584.16,2.5
617.6,584.16,2.5
608.1,587.66,3
944.02,573.66,8
477,632.78,8.5
242,178.54,4.5
1185.74,213.04,6.5
1194.74,206.04,4.5
1207.74,204.04,4
1224.74,200.54,5
1247.24,204.54,6
1234.24,212.54,4
1266.74,230.54,3
1253.24,160.04,2
937.5,200.04,4
931.5,191.04,4.5
850.42,310.44,4
765.92,264.94,2
771.92,261.94,1.5
734.92,266.44,4.5
787.92,216.94,2.5
802.42,226.94,2.5
737.42,230.94,2.5
1227.24,338.78,8
1261.24,315.78,5.53,15.5,619.1,6
82,513.34,4
20.5,539.84,2.5
12,549.34,3
56.5,532.34,3
78,555.34,2.5
178,520.84,4
98.5,428.34,3.5
123,475.34,3.5
129,471.84,3
123,447.34,3.5
134,442.34,3
143,436.84,2.5
143.5,443.84,3
154.5,441.34,2.5
165,433.34,2.5
182.5,428.84,4
85.5,381.34,6
102.5,557.34,2.5
98.5,560.84,2.5
108,555.84,2.5
121.5,549.34,2.5
131,545.34,2
139.5,546.84,3
154,561.84,2.5
158,565.34,2.5
160.5,557.34,2
106,571.84,2
67,592.34,3
6,582.34,2
10,578.84,1.5
8.5,562.34,1.5
25.5,550.34,2
25.5,576.34,1.5
91,489.84,2
85.5,492.84,2
1.5,494.84,3
35,545.34,1.5
215.84,583.84,2.5
189.34,593.34,3
233.84,505.84,3.5
237.34,514.84,3
257.84,485.84,3.5
281.34,483.84,4.5
218.84,507.84,3
212.84,509.84,3
219.34,514.84,2.5
182.84,484.84,2.5
355.34,369.88,4
333.34,388.38,3
333.84,437.88,3.5
293.34,438.38,3.5
289.84,458.88,3.5
239.84,451.88,4
253.84,352.88,4
283.84,340.38,3.5
249.84,360.88,3.5
244.34,389.88,3.5
156.34,340.38,3.5
173.84,335.38,3
189.34,330.38,2.5
170.34,371.88,3
190.84,379.38,3.5
147.84,359.38,3.5
139.34,367.88,3.5
145.84,369.38,3.5
111.34,351.38,3
94.84,379.88,3.5
21,291.52,3.5
22.5,275.52,3.5
86.5,275.02,3
31.5,297.52,3
38,314.52,2.5
47.5,328.02,3
49.5,324.02,2.5
60,327.02,2.5
58,344.52,3
54,377.52,3
33.5,378.52,2.5
23.5,373.02,3
11,411.52,3
309,329.52,3
317,334.02,3
66,332.52,2.5
42,355.52,2.5
30.5,339.52,2
22,340.52,2.5
207,378.02,3
185,358.02,3
191,357.52,3
201.5,350.52,2.5
208.5,354.52,3
186,368.02,3
201,366.52,2.5
197,363.02,2.5
216.5,382.52,2.5
222,379.52,3
229,378.02,2.5
228,364.52,3.5
242,367.52,2.5
237.5,375.02,3
225.5,391.02,2.5
214,394.02,2.5
159.5,405.02,2.5
158,381.02,2.5
163,426.52,2.5
219,413.02,3.5
234,408.02,3
262.5,424.52,3.5
272,429.52,3.5
214.5,445.52,3.5
198.5,395.02,2.5
199.5,400.52,2
200.5,431.52,2.5
292,408.52,3
292,420.52,3
306,391.02,3.5
318,390.02,3
311,386.02,3
321.5,385.02,2.5
324,376.02,3
342.5,372.52,2.5
329.5,369.02,2.5
249.5,330.02,2.5
225,335.02,3
219,338.02,2.5
91.5,273.02,4
466.5,377.52,4.5
475,371.52,4
487.5,385.02,4
426,403.02,3.5
381.5,423.02,4.5
409.5,410.02,3
422.5,439.52,3.5
417.5,448.02,3.5
406.5,450.52,3
400.5,452.52,3
390.5,456.02,3
405,461.52,3
254.5,419.02,2.5
30,346.52,2.5
10,356.52,2.5
2,366.02,2.5
15.5,369.02,2.5
28,383.02,2.5
235,327.02,2
245,336.02,2
294,337.52,2.5
301,336.02,2.5
300,327.02,2.5
316,352.02,2
392.5,356.52,2
398,349.02,3
390,424.52,3
411,427.52,3
290,482.82,2.5
278,507.82,3
287.5,503.82,2.5
257.5,536.82,2.5
247.5,551.34,2.5
270.5,553.84,2
308.5,541.84,3
326.5,534.84,3
339.5,530.84,2.5
323,507.84,2.5
165,600.34,2
158.5,577.84,2
150,580.34,1.5
334,554.34,1.5
310.5,568.84,1.5
434.04,345.58,2.5
472.04,398.58,4
455.54,378.08,3
434.04,379.58,2.5
438.54,379.58,2.5
526.04,370.08,3.5
531.04,379.58,3
526.04,384.58,3
514.54,388.08,3.5
510.04,383.58,3
501.04,392.08,4
517.54,404.08,4
532.04,401.58,3.5
542.54,407.08,3.5
548.04,404.08,3.5
527.04,432.58,4
526.54,451.08,3.5
499.54,455.08,3.5
513.54,430.58,3.5
504.54,425.08,3.5
475.04,443.58,4
564.04,378.58,3
558.04,368.58,4.5
570.04,358.08,3.5
582.04,368.08,3.5
557.04,353.58,3.5
554.04,361.58,3
538.04,373.58,2.5
504.04,358.08,2.5
571.04,348.58,2.5
