195.5,265.04,4.5
220,256.54,3.5
221.5,221.04,2.5
225.5,227.54,2.5
224.5,235.04,2
223.5,243.54,3.5
213.5,241.54,3.5
136,243.54,3
97.5,219.54,3.5
101.5,217.54,3
87.5,211.54,2.5
95.5,211.04,2
99,206.04,2.5
69.5,211.54,3.5
64,213.54,2
41,152.04,4
112,149.54,5.5
166.5,217.54,3.5
158.5,218.54,3.5
163.5,208.54,3
156,209.04,3
181.5,228.54,2
184.5,229.54,1.5
119.5,278.04,4
94.5,269.04,3
297,211.04,6
286,199.04,3
278.5,200.04,3
263,206.54,2.5
260,205.54,2.5
248,210.04,2.5
226,204.04,3
224.5,189.54,3
264,175.04,2.5
292.5,276.54,5.5
225,295.54,6.5
224.5,284.54,2.5
222.5,279.04,2.5
216.5,283.54,2.5
231.5,276.54,3
236,285.04,2
232,288.54,2.5
233,300.54,4.5
239,294.54,2.5
242.5,292.04,3
254.5,285.04,2
263.5,283.04,2
277,289.54,2
263.5,312.54,3
231.5,321.04,3.5
205,318.04,5.5
208.5,329.54,4.5
216,343.54,4.5
256,350.04,7.5
199.5,384.54,9
92,360.04,7.5
79.5,345.54,7
25,350.54,4.5
29,381.04,6.5
11,351.04,4.5
9.5,322.04,4.5
9.5,305.04,4.5
71.5,230.54,2
66,231.54,2
273.5,234.54,5
268.5,243.54,5
314,207.04,8
111.5,250.54,4
106.5,254.04,2.5
107,272.04,3
111.5,267.54,1.5
119.5,266.54,2
129,266.04,2
97,280.54,2
77,286.04,2.5
146.5,314.54,3.5
139.5,309.04,3
125,315.54,2.5
125.5,323.54,2.5
117,325.04,2.5
106,321.04,3
101,324.54,2.5
128.5,337.54,4
133.5,357.04,4
82,271.04,2.5
79.5,273.54,2
88.5,279.04,1
61,246.04,1.5
269.5,224.04,2
246,251.54,2.5
254,275.04,4.5
268,265.54,3.5
262,258.54,3
310,308.54,4
350.5,307.54,5
343.5,292.54,4
355.5,278.04,3.5
371,279.04,4
377.5,292.54,3
371.5,295.04,3
392.5,320.04,5.5
365,349.54,7
332,336.04,7
326.5,323.54,4
310.5,324.54,3.5
298,320.04,4
280,322.04,3.5
269,337.54,5
240.5,328.04,3
222.5,331.54,3
237.5,336.04,3
245,332.54,2.5
251.5,332.54,2.5
238.5,348.04,2.5
230,351.04,2.5
230,363.54,3
214,359.04,3
195,357.04,4
299.5,362.54,3.5
290,357.54,3
291,340.54,2.5
268,350.04,3
291,329.04,2
349,332.54,3
360,332.54,3
387,334.04,4
406,339.04,5
507,356.04,11.5
530,330.54,8
524.5,257.04,9.5
520,237.04,7
502.5,218.04,11.5
490,212.54,5.5
473.5,224.54,8
455.5,236.54,7.5
461.5,247.04,5
467.5,261.04,5
459,275.54,3.5
491.5,267.54,3.5
507.5,288.54,3
529.5,303.04,4
530,287.04,3.5
550.5,265.54,5.5
567.5,267.04,6.5
561.5,285.04,4.5
572,291.04,4
562.5,298.04,3
581,295.54,2.5
548,309.04,3.5
542,302.04,2.5
533,318.54,4.5
518,321.04,4.5
579,320.54,7
303,291.54,3
302.5,286.04,3
303,283.04,2
305.5,256.54,3.5
325,235.04,4
409.5,225.54,7
349,216.04,4
360.5,240.04,5.5
373,229.04,2
368.5,229.54,2
363.5,228.54,2
361,219.54,5.5
353,220.54,3.5
363.5,207.54,5
330,204.54,3
329,208.54,2.5
322,220.04,2
308.5,221.04,3.5
301.5,217.54,2
303,232.54,3
325,244.54,2.5
278.5,307.04,3.5
296.5,254.54,3.5
280,241.54,2
287.5,226.54,1.5
291,224.54,1.5
295,224.54,1.5
333.5,226.54,1.5
343.5,211.54,2.5
341,205.04,1.5
342.5,184.04,5
348.5,197.54,4.5
392.5,174.54,6.5
214.5,169.04,2
209,189.04,2.5
209,194.54,2.5
206.5,200.54,3.5
156,175.04,3.5
154,154.54,4.5
157.5,157.04,2.5
58,197.54,1.5
479,310.3,6
466,323.8,6
452,328.8,4.5
398,209.78,4.5
419,195.78,4
421,177.28,3.5
424.5,206.28,5
422.5,213.78,4
435.5,217.28,5
392.5,216.28,6
397.5,218.78,3
384.5,224.78,2.5
384.5,232.28,3
385,240.28,5.5
389,235.78,2.5
398,232.28,2.5
402,233.78,2.5
408,261.78,3
414.5,255.78,2.5
425.5,252.78,2
423,237.78,2
421,220.28,1.5
427.5,223.28,2.5
432.5,228.78,2.5
441.5,230.78,3
447.5,237.78,2.5
453.5,221.78,2.5
446.5,210.28,2
453,208.28,2
455.5,208.28,2
462,212.78,2.5
469.5,216.28,4
441.5,203.78,2.5
471.5,208.28,2
473,202.28,2
477.5,203.78,2.5
481,190.78,3.5
479.5,187.78,2
494.5,158.78,3.5
506,196.78,6
516,195.28,4
498,184.28,3
490,190.28,2
503.5,148.28,2
536,212.28,3.5
531.5,207.28,3
517.5,219.28,3.5
515,213.78,3
513.5,208.28,3.5
505.5,233.78,5
531,222.78,2.5
525,219.78,2.5
521,227.78,3.5
355,145.28,4
350.5,140.78,4
142,267.28,2.5
157,289.28,2.5
157,293.28,2.5
157,277.78,2.5
193.5,281.28,2.5
175.5,272.28,2
283.5,274.28,2.5
331,282.28,3.5
255.5,243.78,2
232.5,228.78,1.5
177.5,278.78,1.5
141,278.78,1.5
136,277.28,1.5
121.5,286.28,1.5
116.5,286.78,1.5
110.5,286.78,1.5
151.5,306.78,2
168.5,330.28,2
154.5,333.28,2
36.5,302.78,2
23,291.28,2
29,290.28,2
38,290.78,2
395,201.28,3.5
400.5,202.28,2.5
406.5,202.78,3.5
407.5,195.78,2
415.5,190.78,2
409,187.78,7
398,157.78,3
326.5,145.28,2.5
554,150.78,3
566.5,145.28,2.5
563,198.78,4
570.5,213.78,3.5
565,210.78,3.5
550.5,223.28,3
573.5,234.78,2.5
575.5,240.28,2.5
580,236.78,2
584,235.78,2.5
590,249.28,2
578,250.78,2
587,274.78,5
584,267.78,3
549,239.78,3
550.5,256.78,3
521,287.28,3
438,300.78,4
420,290.78,4
416,283.28,2
425,282.78,2
440,279.28,2
402,277.78,1.5
393,287.28,1.5
406,319.28,3.5
374,328.28,2
420,329.28,4
436,348.78,5.5
454.5,348.78,5.5
466.5,361.78,5.5
431.5,331.78,3.5
570,222.28,2.5
576.5,220.78,2.5
586,214.78,5
580,199.78,7
580,205.78,4.5
558,208.78,2.5
545.5,211.78,2.5
546,171.28,3.5
603.72,245.78,2.5
607.22,237.78,5.5
590.22,226.78,7
602.72,227.78,5.5
599.22,222.78,3.5
634.72,221.78,6
633.72,204.78,5
650.22,201.78,11
658.72,212.78,4.5
675.22,197.28,10.5
680.72,189.78,3.5
725.22,205.78,6.5
689.72,226.78,6
632.72,292.78,11
776.72,284.28,7.5
843.22,318.78,9
852.22,347.28,11.5
719.22,233.78,5
714.72,241.78,5
731.22,241.78,5
714.22,225.28,4.5
731.22,221.78,4
741.72,217.78,4.5
752.72,211.78,6
759.22,182.78,4.5
764.72,207.28,5
768.22,214.78,3.5
765.72,219.28,3.5
759.22,223.28,4
754.72,228.28,3.5
758.22,232.28,3
763.72,235.78,2.5
768.22,233.78,2.5
775.22,236.78,2.5
777.72,233.28,2
807.22,240.28,7.5
792.22,241.28,3.5
798.22,268.78,5
755.22,243.78,4.5
749.22,253.78,3.5
647.72,240.78,3.5
631.22,256.28,6.5
627.72,243.28,3
620.22,243.78,3.5
618.72,222.78,3
617.22,201.28,3
632.72,184.28,3.5
606.22,219.28,2.5
602.22,206.78,3.5
595.22,203.78,3
605.22,203.78,2.5
610.22,204.28,2.5
623.22,220.78,2.5
657.72,252.28,4.5
668.22,252.78,4.5
674.72,257.28,3
692.22,248.28,4.5
710.72,274.78,6.5
720.22,263.78,5.5
664.22,291.78,7
677.22,293.78,6
648.72,289.28,6
614.22,303.28,6
651.72,317.78,8
835.22,226.28,9.5
830.22,218.28,4
824.72,220.78,4.5
815.22,226.28,5
817.72,233.78,4
802.72,214.78,5.5
778.72,206.28,5
767.22,248.28,3.5
768.72,243.78,3.5
771.22,257.28,3
740.72,276.78,4
752.72,291.28,4.5
767.22,290.28,3.5
767.22,298.28,3
789.22,299.28,4.5
797.72,312.78,5
814.72,290.28,6
824.72,287.28,4.5
829.22,268.28,3.5
827.72,256.28,5
820.22,259.28,3.5
817.72,250.78,2.5
832.72,247.28,2.5
838.22,246.78,1.5
846.22,248.28,4
850.72,258.28,5
868.72,235.78,6
874.72,244.78,4
881.72,239.28,5
895.22,240.28,5
906.72,247.28,5
905.72,264.28,6.5
901.22,273.28,5.5
887.72,259.28,4
887.22,266.78,5.5
875.72,280.78,3.5
868.72,288.28,5
872.22,304.28,6
881.72,316.28,7
899.22,313.28,6.5
824.72,321.78,4
775.22,321.28,5
654.22,232.78,3.5
674.72,218.28,4
668.72,215.78,2
644.72,221.28,2
696.22,182.78,5.5
695.72,180.78,4
707.72,177.28,5.5
727.22,193.28,3.5
719.72,189.28,3
854.72,178.28,6
834.72,191.78,7
837.72,178.28,5.5
854.22,222.28,5
857.72,214.28,5.5
849.72,205.28,4.5
843.72,208.78,3
735.22,265.28,3.5
726.22,291.28,4.5
721.72,282.78,3.5
732.72,307.78,4
716.22,316.28,4.5
707.72,319.28,4.5
708.72,330.78,6.5
706.72,345.28,5
688.72,343.28,4.5
700.72,356.78,4.5
718.22,358.78,4
723.72,342.78,3.5
727.72,329.78,2.5
665.72,324.28,5
681.72,314.28,5.5
635.22,316.78,4
642.72,332.78,3.5
626.72,362.78,10.5
591.72,364.28,5.5
574.22,371.28,7
593.72,323.78,4
598.72,317.78,3.5
607.22,319.28,3.5
587.22,315.78,3
603.22,269.28,3.5
613.22,270.78,3.5
608.22,261.28,3
603.22,261.78,3.5
599.72,258.78,3
642.72,266.28,3.5
615.72,288.78,2.5
607.22,285.78,2.5
597.22,278.78,4
654.72,242.28,1.5
658.22,242.28,1.5
664.22,242.28,1.5
674.22,242.28,2
675.72,236.28,2
692.72,240.78,1.5
698.22,240.78,1.5
696.72,208.78,5.5
696.72,193.78,8.5
688.22,206.78,1.5
690.72,201.78,1.5
605.72,191.28,5
595.72,191.78,5
595.72,186.78,2.5
584.22,179.28,3.5
582.22,180.78,6.5
629.22,195.78,3.5
620.22,207.28,1.5
694.22,279.28,2.5
726.22,261.28,2.5
730.22,256.78,3
740.72,236.78,2.5
741.22,230.78,3
771.72,229.78,2
777.72,266.28,2
753.22,263.28,1.5
743.22,342.78,4
871.72,218.28,12
919.22,222.78,8
964.72,252.78,12
949.72,261.78,6
992.72,244.78,7
929.72,230.78,6
928.72,212.28,5.5
936.72,193.78,5
948.22,192.28,4.5
955.22,202.28,5
937.72,210.28,3
939.72,221.78,2.5
953.22,215.28,4
950.22,208.28,2.5
947.72,203.78,2.5
926.22,239.28,2
934.72,239.78,2
939.22,231.28,1.5
943.22,239.28,2
949.72,238.28,2.5
955.72,235.78,3
963.22,236.78,3.5
978.22,236.78,3.5
956.22,227.78,5.5
962.72,215.28,4
969.72,214.78,3.5
977.72,212.78,4
979.72,224.28,2.5
985.72,220.78,2
988.22,226.28,2.5
1001.72,225.28,8
1013.72,219.78,6
1029.22,221.78,6
1027.72,241.78,6.5
1039.72,272.78,6.5
1055.72,226.78,7.5
1077.22,234.28,6
1053.22,239.28,4.5
1040.72,250.28,5
1053.72,268.28,5
1066.22,267.78,3.5
1061.72,260.78,3
1067.22,253.28,5
1003.22,265.78,6.5
1010.72,272.78,4.5
993.22,260.28,4
1006.22,254.78,3
1016.22,237.78,4
988.22,253.28,2.5
974.22,269.28,1.5
968.72,268.78,1.5
959.22,282.28,2.5
964.72,283.28,3
975.22,283.28,2.5
992.22,284.78,4.5
1001.72,294.78,5
995.72,303.28,5
967.22,311.78,7
972.72,300.78,3.5
957.72,304.28,3
942.72,309.78,2.5
928.22,310.78,1.5
936.72,337.28,4
952.72,340.78,3.5
969.72,337.28,4.5
990.22,327.78,3
1014.72,322.28,10.5
1021.72,310.28,6
1025.22,291.78,4.5
1012.22,284.28,5.5
702.72,305.78,2.5
696.72,306.78,2
706.72,301.78,2
716.22,291.78,2
685.22,328.28,2.5
677.72,342.78,3
630.72,168.78,5
647.72,128.28,3.5
1035.72,213.28,3
1043.22,212.78,2.5
1042.22,217.28,2.5
1048.72,216.28,3
1066.22,216.28,3.5
1063.22,221.78,2
1083.22,209.28,3.5
1075.72,207.78,3
1082.72,175.28,4.5
1070.22,167.78,3.5
1044.72,182.78,3.5
1019.72,178.28,4.5
1012.72,188.78,4
996.22,179.78,6
759.72,197.78,3
785.22,358.78,6.5
1163.74,257.28,12
1152.24,263.28,4.5
1187.74,260.78,5
1188.74,244.28,9
1207.24,244.78,5
1108.24,172.78,4
1114.24,162.78,4
1103.74,201.28,3.5
1101.74,208.28,3.5
1110.74,213.78,4
1118.24,210.78,3.5
1122.74,201.28,4
1095.24,219.78,3.5
1101.74,230.78,2
1095.24,230.78,2
1108.24,228.78,2.5
1115.74,227.78,3
1120.24,226.78,3
1121.74,222.28,2.5
1133.74,224.78,3.5
1134.24,234.28,3.5
1146.74,235.78,4
1161.74,221.78,4.5
1171.24,227.78,5.5
1177.74,225.78,2.5
1168.74,220.28,3.5
1171.24,210.78,3.5
1174.24,216.28,2
1176.24,221.78,2
1137.74,217.78,3.5
1130.74,218.78,2.5
1127.74,211.78,3
1125.24,218.78,3
1142.74,219.28,2
1116.24,234.28,2
1120.24,239.28,3
1126.24,243.78,2.5
1110.74,239.78,3
1104.24,234.78,2.5
1100.24,240.28,2.5
1094.24,239.28,2.5
1083.74,239.28,2
1092.24,273.28,4.5
1100.24,267.78,4.5
1119.24,274.78,4.5
1122.24,260.28,4.5
1134.24,264.28,4
1134.74,253.28,3
1148.24,273.28,4
1136.24,294.78,4.5
1129.24,297.28,6
1128.24,325.28,7.5
1085.24,345.28,7.5
1059.74,322.78,6
1209.74,267.78,7.5
1218.74,245.78,7
1240.24,236.28,7
1250.24,243.28,6
1259.24,236.28,4
1236.74,247.28,4
1227.24,260.78,5.5
1236.24,270.78,3.5
1247.24,273.28,4
1252.24,287.28,3.5
1259.74,294.28,4.5
1273.74,294.28,4
1258.74,304.28,7.5
1235.24,316.28,7.5
1220.24,327.78,6.5
1245.74,351.28,10.5
1198.24,354.28,6
1151.24,308.78,3
1135.24,320.28,4
1056.24,309.78,3.5
1065.24,300.28,3
1099.74,298.28,3.5
1036.24,306.28,3.5
1033.74,263.78,2
1173.24,281.28,4.5
1185.74,279.28,5
1177.74,287.28,3
1161.74,293.28,3.5
1202.24,326.28,4.5
1212.74,293.78,3.5
1224.24,293.28,4.5
1196.74,295.78,2
1220.24,312.78,2
1214.74,307.78,2.5
1235.74,291.28,2
1268.24,250.78,2
1252.24,254.78,2
1265.74,232.78,1.5
1246.24,229.28,2.5
1222.24,223.28,1
1210.74,232.78,1
1199.74,219.78,2.5
1195.74,215.28,7.5
1230.74,208.78,5.5
1231.24,217.78,5
1240.74,210.28,4
1273.24,215.28,5.5
1277.24,198.78,9.5
1263.24,328.28,3
1267.74,327.28,3.5
1255.24,365.28,4
1242.24,336.28,3
1236.24,339.28,2
1230.24,338.78,2
1119.24,287.28,2
1077.74,333.28,4
1067.74,328.28,2.5
1058.24,331.78,3.5
1046.74,340.28,2
1032.74,344.28,4
1019.24,349.78,4
1030.74,357.78,3.5
1044.24,361.28,3
1024.24,360.28,3
1015.24,364.28,2.5
1014.24,360.28,2.5
1004.24,360.78,5.5
961.24,361.28,8
912.74,338.78,10
922.74,356.28,10.5
817.74,335.78,3
812.24,344.28,4
797.24,346.28,3
992.74,206.78,4
964.74,197.78,3.5
968.24,201.78,3
991.74,193.28,2
1044.24,139.78,2.5
912.74,143.28,3
119.5,582.16,14
193.5,607.66,12.5
218,617.66,13.5
245.5,583.16,8
201.5,572.16,7
465.5,588.16,15
510.5,534.16,8.5
538,513.16,6.5
562,530.16,8.5
572,559.16,7.5
314,548.16,8.5
288,549.16,6
215.5,512.66,12.5
228,540.66,7
211,537.66,5.5
248,537.66,4.5
140.5,526.16,6.5
99.5,527.66,6
71,527.16,7
58,545.66,4.5
42,547.16,4.5
29,541.16,5
42,524.66,5.5
50,590.66,3.5
47,596.16,3.5
23,589.66,3.5
25.5,583.66,3
35,575.16,2.5
5,576.66,4.5
121.5,607.66,5
137,583.66,7
269,600.66,7
357,583.66,8
383.5,583.66,9
402,514.16,11.5
400.5,590.66,4.5
398.5,599.66,4
386,596.16,4
378,610.66,5.5
452,528.66,5.5
306,507.16,8.5
286.5,490.66,6.5
245,513.66,4
195,498.16,4.5
164,508.16,2.5
155.5,509.66,3
151.5,530.16,2
152.5,556.16,2
171,551.66,2
166.5,546.16,2
174.5,572.16,2.5
164.5,575.66,2
165.5,600.16,2
178,599.66,2
152,596.16,2
144.5,605.66,2.5
217,598.66,4
225.5,600.66,2.5
231.5,609.66,3.5
230.5,602.16,2
233.5,592.66,2
247.5,596.16,2.5
268,570.16,2.5
261.5,577.66,2.5
292,571.16,3.5
270.5,544.16,2
297.5,538.16,2
324,547.16,2.5
341,549.16,3.5
326.5,528.66,6.5
334.5,513.66,5
349.5,521.66,4
367,518.16,5.5
311,583.66,2.5
298,580.16,2
292,585.16,2
281,595.16,4
275,585.16,1.5
267,588.16,2
270.5,562.66,1
272.5,558.66,1
187,567.66,2
191,563.16,2
193.5,562.16,2
81,564.66,2.5
64.5,564.66,3
65,581.16,3.5
56,571.16,3
36,565.16,2
381,545.66,2.5
389.5,536.66,2.5
436,586.16,5.5
505.42,558.66,3.5
487.92,570.16,2.5
472.92,570.16,3
431.92,574.66,6.5
411.42,572.16,3.5
414.92,542.66,2.5
420.42,553.16,2
445.92,548.16,2
390.92,546.16,2
398.92,536.66,2
407.92,531.66,2.5
425.42,515.66,2.5
403.42,547.16,1.5
369.92,555.16,1.5
352.92,556.16,1.5
346.92,557.16,1.5
323.92,576.66,2
504.92,579.16,2
497.92,583.16,1.5
517.92,570.16,3
511.92,560.66,2
528.92,550.66,3
546.42,541.16,3.5
552.42,550.16,2.5
564.92,576.66,3.5
560.42,583.16,2
551.42,582.16,3
547.92,603.16,6.5
641.42,567.16,15
678.92,588.16,10
709.42,586.66,5.5
724.92,525.66,8.5
620.92,518.16,7.5
596.42,546.66,5.5
615.92,595.16,5
622.92,613.16,7
572.92,621.16,9.5
710.92,639.66,12.5
764.42,547.16,6
650.42,500.66,6
453.42,604.16,4.5
438.42,610.66,4
426.92,607.66,4
397.92,620.16,3.5
406.42,621.16,3.5
416.42,620.16,3.5
425.92,618.16,3
446.42,618.16,3
470.92,618.16,3.5
495.42,618.16,3
651.92,617.66,6
658.92,607.16,4
669.92,608.66,3.5
670.42,619.16,4
646.92,587.16,3.5
590.42,579.16,4
724.92,553.16,4
709.42,549.66,4
705.42,566.66,3.5
687.42,573.66,4
664.42,549.66,4.5
687.92,531.66,4
606.42,534.66,3.5
627.92,549.66,4.5
617.42,584.66,2
625.42,593.66,2
604.42,586.16,2
620.92,541.16,2.5
640.42,533.16,2.5
612.92,545.66,1.5
536.42,557.66,1.5
529.92,563.66,1.5
581.92,482.16,5.5
719.92,605.66,3
714.42,600.66,3
717.92,594.66,2
724.92,594.16,2
727.92,600.66,2.5
739.42,600.16,3
744.42,592.66,3
750.42,600.16,3
744.42,604.16,5
756.92,609.16,5.5
753.42,617.16,8
787.42,619.16,9
812.92,609.16,5.5
779.92,581.16,3.5
769.42,579.16,3.5
771.42,570.16,3.5
774.92,561.66,3.5
764.42,573.66,2.5
768.42,593.66,4
787.92,592.66,3
752.42,580.16,2
745.42,581.66,2
739.42,583.66,2
733.92,584.66,2
737.42,586.66,2
742.42,585.66,2
747.42,586.16,2
735.92,537.66,2.5
809.74,588.16,1.5
817.74,587.16,1.5
826.24,583.66,2
831.24,580.16,3
843.74,575.66,3
851.74,565.16,4
803.74,555.16,5
840.24,538.16,4.5
900.24,514.16,12.5
870.24,557.66,4
876.24,564.66,3.5
860.74,550.16,3
878.24,549.16,3
883.24,561.66,2.5
888.24,562.16,2.5
897.74,560.66,2.5
898.74,565.66,2.5
906.74,556.66,2.5
917.24,554.16,3
910.74,572.66,3
916.24,573.16,3
887.24,581.16,3.5
877.24,586.66,2.5
867.74,588.16,3
856.24,590.16,3
838.74,612.66,5.5
891.74,612.66,2
905.24,604.66,3.5
907.74,594.16,4.5
889.74,593.66,3
942.24,554.66,3.5
951.24,551.66,3.5
965.24,600.66,5
979.74,598.66,5.5
1007.24,598.16,8.5
1021.24,597.16,7
1032.74,610.16,7
1042.74,504.66,13.5
1064.74,509.66,9.5
1000.74,550.66,7.5
983.24,540.16,6
994.74,484.16,9
983.24,506.16,5
956.24,516.16,4
944.24,485.66,4.5
920.74,468.16,4.5
860.74,502.16,7
869.74,506.16,4
827.74,491.66,4
819.74,524.66,2.5
832.24,528.16,2.5
815.74,526.66,2.5
798.74,538.16,2
789.74,541.16,2
816.24,560.66,1.5
821.24,560.66,1.5
841.74,551.66,1.5
1090.24,514.16,6.5
1099.74,541.16,4.5
1104.24,554.16,6
1072.74,558.66,4.5
1072.74,575.16,3.5
1052.24,568.66,4
1042.24,572.16,4
1019.74,576.16,3.5
1067.74,603.16,6
1078.24,602.16,4.5
1124.74,605.16,8
1116.24,521.66,4.5
1098.74,497.66,5
1063.74,476.16,8.5
111,418.78,11
143,419.78,9.5
357,479.28,8
399.5,478.78,8.5
377.5,458.28,6
444,455.78,6
433.5,438.28,5.5
508,464.78,8.5
489.5,484.78,5
235,450.28,6
14,462.78,9.5
34,473.28,8
44,441.28,5.5
67.5,474.78,6
78,488.78,5.5
90,488.28,5
101.5,486.78,5
78.5,504.78,5.5
71,500.78,6
14,507.28,3.5
32.5,557.78,3
44,561.28,2.5
48.5,562.78,2.5
21,574.78,2
0.5,547.78,4.5
29,503.78,2.5
24.5,510.78,2.5
19,515.78,2.5
4,530.28,1.5
2.5,502.78,4.5
38.5,508.78,3.5
62,449.28,3.5
51,405.78,6
90,412.28,6
248.5,484.78,5.5
265.5,446.78,7
336.5,427.28,8
308.5,407.28,7.5
405.5,401.28,7
390.5,374.78,6
374.5,392.28,5.5
354.5,378.28,5
344.5,380.28,6
339.5,363.78,5
289.5,456.78,3.5
311.5,487.78,4.5
320.5,483.78,4
325,495.28,4
364,499.78,5
262.5,482.28,3.5
182.5,494.28,4
128.5,477.28,4.5
131.5,464.28,4
129.5,486.78,3.5
132,494.78,3
112.5,505.28,3
138.5,489.28,3.5
151.5,470.78,3
172,437.78,6.5
113,463.28,4
116,471.28,3.5
123,456.78,4.5
81.5,459.78,2.5
94,460.78,2.5
65,405.28,3.5
72,367.28,5.5
60.5,355.78,4.5
49,357.78,6
48.5,331.28,3.5
41,326.78,3
45,323.78,3
33,323.78,3
31.5,314.78,4
65.5,335.78,3
65,344.28,3
79,328.28,3
88.5,330.28,2.5
95.5,336.78,3
105,341.78,4
107,349.78,3
118.5,352.78,4
122.5,343.78,3.5
108,371.78,5
140.5,351.28,3.5
140,361.28,3
153.5,354.28,2
173,324.28,2.5
163,372.28,5
141.5,388.28,3
154,387.78,3
164,385.28,2.5
175.5,398.78,2.5
121.5,395.28,3
125,404.78,3
159.5,410.78,3
168.5,421.78,4
173,410.28,3
180,416.28,3
184,424.28,3.5
191,422.78,3
202,426.28,3
194.5,430.78,3
188,440.28,2.5
174,470.28,2.5
173,493.78,2.5
187.5,471.28,2.5
202,461.78,2
205.5,459.78,2
220,457.28,2
255.5,474.28,2.5
217.5,472.78,2
217.5,468.78,2
165,483.28,2.5
183.5,538.78,2
207.5,559.28,2
209.5,564.78,1.5
214,550.78,1.5
241.5,545.78,1.5
278,434.78,3.5
286,428.78,3.5
294.5,391.78,4.5
294,406.78,4
345,410.78,5
355.5,432.28,4.5
302,443.28,3.5
312,438.78,3
281.5,450.28,3
278.5,454.78,3
321,470.28,3.5
308,476.78,4.5
215,387.78,3
213,412.28,4
208,400.78,3.5
198.5,407.28,3.5
195,398.78,3.5
182.5,392.28,3
154.5,399.28,2.5
278,399.28,3
236,420.78,2
246.5,441.28,2
405.5,435.28,2.5
415.5,431.78,3
432,481.28,3
438.5,482.28,3
445,483.78,3
439.5,493.28,2.5
421,485.78,2
406.5,491.28,2
450,501.28,2
459,401.78,6
545,431.78,9
563,415.28,9
419.5,404.78,3.5
425.5,405.28,3.5
427,389.78,3
377.5,379.28,4
365,364.78,4.5
350.5,358.78,3
352.5,350.78,3.5
312,349.28,3
301,336.28,2.5
280,346.78,3
254,382.78,4
253.5,368.28,3.5
238,384.28,2.5
431.5,464.28,3.5
462,466.28,4.5
544,459.78,9
537.5,489.78,4.5
563,455.28,5
321.5,387.28,3
457,428.28,4
476,419.28,4.5
449.5,413.78,5
490.5,432.78,4.5
488.5,418.28,5
491,394.28,3
490.5,403.78,4
518,393.78,6.5
515,376.28,4.5
532,373.78,4.5
530,404.28,5
538,409.78,4.5
258.5,492.28,2
394,418.78,6
465.5,391.28,4
420.5,364.78,4.5
544,363.78,3.5
538,364.28,3
557,365.28,3.5
562.5,349.28,3
567.5,348.28,3
453.24,389.78,3
449.74,384.78,3
380.24,421.28,3
451.24,365.78,3.5
444.24,354.78,3
434.24,340.78,3
418.74,337.78,3
410.24,333.78,4
492.24,342.78,3.5
493.24,332.28,3.5
476.74,345.78,3
470.24,339.78,3
514.74,330.78,3.5
584.74,406.28,5
614.24,402.28,5
668.74,440.28,10.5
678.74,421.78,9
700.24,433.78,8.5
724.24,444.78,10.5
613.24,453.28,6
616.74,428.78,4.5
608.74,432.28,3.5
630.24,477.78,2.5
611.74,480.28,2.5
603.74,480.78,2.5
613.24,489.28,2.5
