centerY,centerX,orientation,major_axis_length,minor_axis_length
643.584,770.978,-0.069,10.603,9.459
246.176,798.735,0.017,9.337,8.355
246.0,990.819,-0.046,11.264,10.012
522.588,1155.897,-0.335,4.859,4.455
562.126,5.472,-0.005,10.671,7.074
259.848,98.465,-0.093,8.325,7.58
691.877,323.549,0.029,11.731,10.587
625.718,639.104,0.215,11.481,9.668
254.967,278.674,0.101,5.766,5.084
679.271,1249.916,0.023,6.081,5.598
616.161,966.714,-0.643,4.321,4.137
253.165,192.541,0.244,5.327,5.068
265.393,888.574,-0.04,11.043,9.746
525.649,1207.432,-0.259,4.911,4.804
256.898,637.299,0.548,7.077,5.892
519.071,481.714,0.225,4.803,4.68
308.096,652.932,0.1,5.222,4.449
245.131,891.101,-0.181,9.978,9.482
667.755,935.918,-0.036,4.092,3.808
249.52,1207.537,-0.089,7.664,7.269
600.34,228.722,-0.031,10.428,9.344
619.707,908.293,0.498,3.933,3.341
655.884,1224.442,-0.171,4.02,3.441
652.658,1205.895,-0.182,3.69,3.321
239.352,415.571,-0.011,14.519,11.516
312.707,52.897,-0.246,4.474,4.179
470.858,627.425,-0.915,5.895,5.729
262.131,574.421,-0.018,9.225,7.638
260.595,614.766,-0.221,6.091,5.799
695.507,1267.934,0.006,13.696,11.643
477.878,182.405,0.091,5.075,4.669
654.549,1258.373,0.028,4.327,3.777
313.506,167.062,-0.115,5.128,5.02
330.077,1129.564,0.187,3.818,3.238
253.738,233.951,1.066,4.819,4.085
651.487,1187.436,-0.438,3.816,3.319
561.186,60.898,-0.111,4.444,4.239
257.354,421.091,-1.129,5.877,5.393
650.258,1175.71,-0.483,3.493,2.868
671.524,851.452,-0.594,3.91,3.496
311.5,4.562,0.781,4.025,3.801
690.141,461.964,-0.013,16.068,14.208
305.615,1189.641,-0.481,3.874,3.265
704.512,1236.108,0.004,14.974,11.994
247.286,706.695,0.027,10.338,8.284
620.474,877.368,0.567,3.709,3.334
519.674,441.279,-0.442,3.96,3.471
478.357,261.554,-0.671,4.465,3.978
551.152,307.727,-0.793,3.465,3.07
668.812,887.146,-0.019,4.116,3.741
254.173,126.846,0.531,4.936,3.458
328.237,446.316,-0.42,3.832,3.238
313.419,1032.452,-0.39,3.33,2.99
255.296,732.241,-0.484,4.765,3.658
621.167,858.6,0.048,3.351,2.902
688.969,596.947,-0.143,10.522,9.768
365.8,879.067,-0.111,3.368,2.865
684.4,790.636,-0.075,6.002,5.838
253.67,945.602,-0.222,5.962,5.512
648.63,1164.704,-0.266,3.051,2.857
367.667,869.1,-0.492,3.447,2.835
328.556,440.519,-0.546,3.054,2.84
671.538,915.846,-0.24,2.181,1.878
315.533,1000.467,-0.785,3.244,2.921
251.305,1143.395,-0.033,8.539,7.463
329.576,452.424,-0.785,3.342,3.114
226.113,30.597,0.266,4.722,4.154
686.348,840.196,-0.078,3.985,3.672
253.303,158.515,0.917,4.056,2.73
386.743,1118.143,-0.968,3.44,3.268
596.56,1000.32,-0.197,3.12,2.615
521.0,981.259,0.244,4.35,2.089
255.233,667.698,-1.081,3.863,3.561
331.522,457.087,-0.249,3.218,2.286
