centerY,centerX,orientation,major_axis_length,minor_axis_length
250.25,431.926,0.11,8.295,7.831
587.531,987.427,0.061,10.01,9.152
442.904,483.973,-0.647,7.847,7.586
250.021,311.534,-0.049,8.167,7.453
249.976,204.476,0.134,7.539,7.086
527.091,306.013,-0.01,10.651,9.473
481.794,951.804,0.22,5.707,5.409
604.91,399.532,0.02,9.209,8.049
318.08,939.425,0.022,11.301,10.196
347.952,430.883,-0.04,9.326,8.464
478.583,909.81,0.106,10.95,9.973
438.88,266.48,-0.283,8.076,7.887
267.245,118.038,-0.1,6.092,5.536
269.943,789.943,-0.006,4.263,3.989
388.844,1252.0,0.0,8.726,7.726
271.763,261.051,-0.061,6.356,5.924
266.961,889.01,0.023,8.517,7.688
694.043,373.908,-0.11,10.32,9.381
249.852,400.527,0.041,8.047,7.199
325.039,544.429,0.011,9.277,7.99
642.151,646.849,-0.071,9.576,8.575
270.746,611.18,-0.184,8.056,7.468
483.526,1186.914,-0.142,7.118,6.791
654.284,1173.15,0.084,11.048,9.823
318.632,713.32,0.076,9.118,8.059
248.329,801.668,0.028,10.683,9.42
601.377,829.043,-0.206,6.818,6.444
250.179,114.276,0.157,7.265,6.838
523.719,1091.891,-0.09,4.631,4.401
265.646,10.123,-0.022,4.739,4.375
324.918,634.112,-0.045,9.096,8.167
262.932,869.498,0.03,10.707,9.122
249.845,280.927,-0.003,8.426,7.297
267.489,747.309,-0.07,8.642,8.219
481.861,1052.883,-0.032,6.862,6.37
593.192,687.346,-0.059,9.238,8.063
534.911,116.346,-0.075,10.19,9.124
528.633,1056.312,0.03,12.307,10.864
376.357,566.036,0.622,4.294,4.164
247.822,656.804,-0.017,11.119,9.48
592.7,1058.583,-0.021,10.145,9.099
318.56,824.836,-0.027,9.542,8.352
692.022,788.153,-0.15,10.383,9.597
261.5,808.442,-1.161,5.462,5.063
273.234,323.241,-0.113,7.023,6.219
262.613,534.274,0.317,4.789,4.14
616.204,1206.429,-0.134,4.226,3.738
268.679,633.048,0.059,8.81,7.557
598.044,934.703,0.008,13.136,11.029
482.845,1112.519,0.044,6.846,5.991
376.554,552.661,0.13,4.56,3.94
441.889,992.901,-0.687,5.307,4.893
250.717,1168.991,-0.019,9.01,7.737
527.444,1175.794,0.182,4.683,4.295
260.165,898.788,0.315,5.924,4.623
693.236,467.063,-0.02,11.831,10.259
486.511,1152.956,-0.021,7.047,6.099
270.49,237.337,-0.151,5.891,5.3
554.443,990.541,0.276,4.794,4.046
321.912,1273.561,-0.01,11.023,7.126
636.658,821.049,-0.054,9.78,8.56
697.318,929.399,-0.002,11.636,10.068
481.123,1006.333,-0.69,6.145,5.916
445.273,13.232,-0.18,5.801,5.448
246.494,535.099,-0.006,10.851,9.742
260.093,1090.726,0.048,10.129,8.491
692.294,959.307,-0.064,12.987,11.57
317.794,607.103,-0.187,4.859,4.46
692.644,517.015,-0.048,10.799,9.852
482.027,925.901,0.262,6.042,5.857
381.111,639.311,-0.395,5.536,5.184
251.295,27.103,0.13,7.082,6.557
249.827,889.596,0.045,8.894,8.047
249.187,974.541,0.182,8.371,7.962
261.065,770.86,-0.089,5.534,5.347
696.745,1061.298,-0.08,11.12,9.995
262.525,512.068,0.256,4.436,4.248
261.72,856.122,0.123,5.558,4.706
251.138,82.804,0.001,7.244,6.076
250.836,1076.664,-0.018,8.698,7.839
261.647,703.309,-0.039,4.713,4.618
481.243,980.291,-0.141,6.043,5.453
320.708,649.479,1.036,3.96,3.87
327.919,1099.459,-0.162,3.654,3.195
259.753,1177.178,-0.515,5.23,4.497
317.235,555.765,-0.586,3.444,3.17
251.642,3.596,0.006,7.322,4.862
554.674,918.848,-0.013,3.979,3.729
262.22,672.305,-0.055,4.405,4.266
249.371,1184.642,0.22,9.082,8.044
332.69,1034.552,-0.606,3.129,2.933
691.786,162.535,-0.082,9.407,8.223
320.0,852.583,0.0,3.559,3.21
563.325,184.875,0.106,3.756,3.407
262.314,1163.329,0.392,4.955,4.515
375.571,503.457,-0.238,3.579,3.12
622.906,312.344,-0.76,3.517,2.936
261.906,738.283,-0.501,5.354,3.448
466.278,768.315,0.35,4.315,3.974
376.6,493.5,0.0,3.166,3.0
375.576,509.576,0.785,3.342,3.114
779.581,1015.302,-0.126,3.942,3.484
690.768,145.833,-0.059,9.058,8.645
262.74,489.28,-0.406,4.162,3.849
263.06,643.567,0.211,4.787,4.481
248.697,866.251,-1.132,9.342,6.697
332.957,1039.913,-0.365,2.905,2.511
262.267,558.178,-0.313,3.893,3.687
332.655,860.862,-0.074,3.12,3.004
475.688,741.938,0.116,4.026,3.836
57.531,11.656,0.667,3.386,2.989
